SaleKey,CityKey,CustomerKey,BillToCustomerKey,StockItemKey,InvoiceDateKey,DeliveryDateKey,SalespersonKey,WWIInvoiceID,Description,Package,Quantity,UnitPrice,TaxRate,TotalExcludingTax,TaxAmount,Profit,TotalIncludingTax,TotalDryItems,TotalChillerItems,LineageKey,ProductId
5962261,64853,302,202,207,2019-05-06,2019-05-07,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5963221,64853,302,202,207,2019-05-06,2019-05-07,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5964121,64853,302,202,207,2019-05-06,2019-05-07,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5964961,64853,302,202,207,2019-05-06,2019-05-07,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5965861,64853,302,202,207,2019-05-06,2019-05-07,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5967541,64853,302,202,207,2019-05-06,2019-05-07,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5971801,64853,302,202,207,2019-05-07,2019-05-08,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5972701,64853,302,202,207,2019-05-07,2019-05-08,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5973541,64853,302,202,207,2019-05-07,2019-05-08,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5974441,64853,302,202,207,2019-05-07,2019-05-08,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5975281,64853,302,202,207,2019-05-07,2019-05-08,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5975341,64853,302,202,207,2019-05-07,2019-05-08,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5976181,64853,302,202,207,2019-05-07,2019-05-08,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5917021,64853,302,202,207,2019-05-01,2019-05-02,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5917921,64853,302,202,207,2019-05-01,2019-05-02,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5921941,64853,302,202,207,2019-05-02,2019-05-03,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5922721,64853,302,202,207,2019-05-02,2019-05-03,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5923621,64853,302,202,207,2019-05-02,2019-05-03,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5924461,64853,302,202,207,2019-05-02,2019-05-03,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5925301,64853,302,202,207,2019-05-02,2019-05-03,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5925361,64853,302,202,207,2019-05-02,2019-05-03,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5926201,64853,302,202,207,2019-05-02,2019-05-03,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6469741,64853,302,202,207,2019-06-25,2019-06-26,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6474301,64853,302,202,207,2019-06-26,2019-06-27,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6474361,64853,302,202,207,2019-06-26,2019-06-27,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
6475201,64853,302,202,207,2019-06-26,2019-06-27,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5927041,64853,302,202,207,2019-05-02,2019-05-03,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4944061,64853,302,202,207,2019-01-24,2019-01-25,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4947181,64853,302,202,207,2019-01-25,2019-01-26,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4948081,64853,302,202,207,2019-01-25,2019-01-26,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4948981,64853,302,202,207,2019-01-25,2019-01-26,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4949821,64853,302,202,207,2019-01-25,2019-01-26,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5238901,64853,302,202,207,2019-02-23,2019-02-24,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5239681,64853,302,202,207,2019-02-23,2019-02-24,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5240461,64853,302,202,207,2019-02-23,2019-02-24,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5241301,64853,302,202,207,2019-02-23,2019-02-24,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5242141,64853,302,202,207,2019-02-23,2019-02-24,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5246881,64853,302,202,207,2019-02-24,2019-02-25,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5247781,64853,302,202,207,2019-02-24,2019-02-25,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5248621,64853,302,202,207,2019-02-24,2019-02-25,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5248681,64853,302,202,207,2019-02-24,2019-02-25,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5249521,64853,302,202,207,2019-02-24,2019-02-25,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5250301,64853,302,202,207,2019-02-24,2019-02-25,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5251081,64853,302,202,207,2019-02-24,2019-02-25,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5253361,64853,302,202,207,2019-02-24,2019-02-25,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5256481,64853,302,202,207,2019-02-25,2019-02-26,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5256541,64853,302,202,207,2019-02-25,2019-02-26,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5257381,64853,302,202,207,2019-02-25,2019-02-26,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5258281,64853,302,202,207,2019-02-25,2019-02-26,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5259061,64853,302,202,207,2019-02-25,2019-02-26,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5259841,64853,302,202,207,2019-02-25,2019-02-26,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5261401,64853,302,202,207,2019-02-25,2019-02-26,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5264041,64853,302,202,207,2019-02-25,2019-02-26,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5266381,64853,302,202,207,2019-02-26,2019-02-27,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5267281,64853,302,202,207,2019-02-26,2019-02-27,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5268121,64853,302,202,207,2019-02-26,2019-02-27,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4861,64853,302,202,192,2018-08-06,2018-08-07,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-07,2018-08-08,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-08,2018-08-09,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-09,2018-08-10,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-10,2018-08-11,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-11,2018-08-12,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-12,2018-08-13,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-13,2018-08-14,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-14,2018-08-15,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-15,2018-08-16,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-16,2018-08-17,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-17,2018-08-18,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-18,2018-08-19,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-19,2018-08-20,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-20,2018-08-21,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-21,2018-08-22,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-22,2018-08-23,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-23,2018-08-24,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-24,2018-08-25,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-25,2018-08-26,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-26,2018-08-27,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-27,2018-08-28,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-28,2018-08-29,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-29,2018-08-30,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-30,2018-08-31,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-08-31,2018-09-01,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-01,2018-09-02,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-02,2018-09-03,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-03,2018-09-04,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-04,2018-09-05,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-05,2018-09-06,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-06,2018-09-07,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-07,2018-09-08,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-08,2018-09-09,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-09,2018-09-10,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-10,2018-09-11,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-11,2018-09-12,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-12,2018-09-13,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-13,2018-09-14,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-14,2018-09-15,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-15,2018-09-16,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-16,2018-09-17,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-17,2018-09-18,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-18,2018-09-19,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-19,2018-09-20,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-20,2018-09-21,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-21,2018-09-22,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-22,2018-09-23,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-23,2018-09-24,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-24,2018-09-25,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-25,2018-09-26,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-26,2018-09-27,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-27,2018-09-28,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-28,2018-09-29,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-29,2018-09-30,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-09-30,2018-10-01,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4861,64853,302,202,192,2018-10-01,2018-10-02,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5268181,64853,302,202,207,2019-02-26,2019-02-27,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5269021,64853,302,202,207,2019-02-26,2019-02-27,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5269861,64853,302,202,207,2019-02-26,2019-02-27,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5274421,64853,302,202,207,2019-02-26,2019-02-27,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5275201,64853,302,202,207,2019-02-26,2019-02-27,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5275981,64853,302,202,207,2019-02-27,2019-02-28,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5276041,64853,302,202,207,2019-02-27,2019-02-28,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5276941,64853,302,202,207,2019-02-27,2019-02-28,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5277901,64853,302,202,207,2019-02-27,2019-02-28,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5278801,64853,302,202,207,2019-02-27,2019-02-28,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5279581,64853,302,202,207,2019-02-27,2019-02-28,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5280421,64853,302,202,207,2019-02-27,2019-02-28,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5281261,64853,302,202,207,2019-02-27,2019-02-28,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5286121,64853,302,202,207,2019-02-28,2019-03-01,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4777861,64853,302,202,207,2019-01-08,2019-01-09,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4778701,64853,302,202,207,2019-01-08,2019-01-09,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4779481,64853,302,202,207,2019-01-08,2019-01-09,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4780441,64853,302,202,207,2019-01-08,2019-01-09,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4782181,64853,302,202,207,2019-01-08,2019-01-09,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4786141,64853,302,202,207,2019-01-08,2019-01-09,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4787041,64853,302,202,207,2019-01-09,2019-01-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4787881,64853,302,202,207,2019-01-09,2019-01-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4788661,64853,302,202,207,2019-01-09,2019-01-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4789501,64853,302,202,207,2019-01-09,2019-01-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4790401,64853,302,202,207,2019-01-09,2019-01-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4791961,64853,302,202,207,2019-01-09,2019-01-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4792021,64853,302,202,207,2019-01-09,2019-01-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4793761,64853,302,202,207,2019-01-09,2019-01-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4796881,64853,302,202,207,2019-01-10,2019-01-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5337061,64853,302,202,207,2019-03-05,2019-03-06,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5337901,64853,302,202,207,2019-03-05,2019-03-06,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5338741,64853,302,202,207,2019-03-05,2019-03-06,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5339521,64853,302,202,207,2019-03-05,2019-03-06,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5340361,64853,302,202,207,2019-03-05,2019-03-06,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5341201,64853,302,202,207,2019-03-05,2019-03-06,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5342041,64853,302,202,207,2019-03-05,2019-03-06,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5346841,64853,302,202,207,2019-03-06,2019-03-07,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5347621,64853,302,202,207,2019-03-06,2019-03-07,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
